,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
线路序号50,0.024255140488939984,0.025848326075757103,0.023578953613251647,0.020278384866690338,0.019661654727824527,0.023219825931156155,0.024590380765031044,0.012547301197055197,0.012547301197054458,0.012547301197055346,0.025595556991253817,0.026830710781946477,0.03299867122854832,0.03505800761068271,0.05774998613407795,0.030901654534435313,0.03969274529970427,0.07792532771548584,0.11524941312336835,0.09325913675461112,0.07730209005625677,0.05907083528899681,0.029186613557096012,0.02455528038763999,0.020176582934429185,0.013699615079954179,0.02945596910826619,0.031058303207394687,0.03282555590385974,-0.0008820402992296643,0.03344587471884361,0.03135507111544857,-0.04531842856373006,0.7091382482839301,0.3369587399990237,0.4395595774181064,-0.16296886977827005,-0.08089660605039495,-0.1347740849053255,-0.11868177844482415,-0.10581058251457878,-0.07013067593176298,0.517115623067118,0.2367922903591712,0.1338699909419504,0.06534089151547554,0.027640219324403408,0.025930393620323143,0.015400075399660713,0.01314218976867732,0.010422454170498785,0.009753123785777161,0.007891975522137929,0.0065032288055386234,0.005858794089439288,0.006218407501326547,0.009118829734744054,0.008628561259439515,-0.0012476115599846984,-0.0040364547947396925,-0.00441679266749399,-0.003534933465453227,-0.004619518157085461,-0.006366620020868272,-0.011201937345325869,0.0,-0.0016420857974530987,-0.007298296173678973,-0.0004212986807887561,0.005187459257243212,0.0068583162441910985,0.01533026716392749,0.006858316244191026,0.002217905090522666,0.0013066133356560798,-0.00032229114645702836,-0.0026742703011178844,-0.002824640552716642,-0.003120530402636687,-0.003974245379455315,-0.0061244180959986036,-0.003254465379497644,-0.0032999417416289412,-0.0033703887753401564,-0.003404598281861998,-0.0034045982818620654,-0.003404598281862056,-0.003467843973827594,-0.0035119919470427336,-0.0035218387243945506,-0.0035344740736213106,-0.003553699150435166,-0.0035732662023479135,-0.003590156629234841,-0.0035720362218942636,-0.0035491978283107507,-0.003755996664354101,-0.003859182481278426,-0.003755002728657479,-0.0036684763815222664,-0.0036192248121132997,-0.003575515019927774,-0.003668476381522222,-0.003668476381522183,-0.0036684763815222382,-0.0036684763815222664,-0.0036684763815222382,-0.0036684763815222382,-0.003668476381522219,-0.003668476381522183,-0.003668476381522183,-0.00366847638152222,0.038616108693328974,0.03055737006644689,0.030421813025439327,-0.007298296173678987,0.026830710781945002,0.0005422201103913184
线路序号51,0.013365933360136417,0.009343342841798486,0.015073219025576987,0.023367784175170853,0.024963899360867688,0.015979970643734007,0.012519494397134866,0.04320377470450732,0.043203774704507286,0.04320377470450691,0.009606791095481113,0.006862946686346849,-0.011241322556181455,-0.016501614664246125,-0.08094418133136971,0.0012362168485609722,-0.010914551062530998,-0.05667074919104535,-0.10133967132442649,-0.07273124348255049,-0.05197179456139439,-0.02825369626513827,0.010624423622539465,0.01194574518221478,0.030862388859314163,0.045247891365404955,0.010714077885451166,0.007300037876474025,0.003534611293473971,0.07763410119587164,0.0022129186116355477,0.006552694351661913,-0.292490273252041,-0.513392935023691,-0.5221725531165952,-0.5197522259666596,-0.5339657157981448,0.25809707882399296,-0.4584438147562768,-0.4153393335012485,-0.3808628446855011,-0.28529146911823416,-0.3860321653466834,-0.2001051404880417,-0.13184098017930662,-0.0842552416048316,-0.05456926444332674,-0.062108330476849126,-0.056190769566991386,-0.04795234683809972,-0.03802875670530342,-0.035586548570860944,-0.028795714727640767,-0.023728548190192083,-0.021377177713518637,-0.0226893111827484,-0.03327217867757467,-0.03148331971377993,0.004552201976735739,0.014727947451724337,0.01611569895364283,0.012898029823691934,0.016855390219780424,0.023230099154000493,0.040872883004777275,0.0,0.005991533304827145,0.032645451070385606,0.017573154722983864,0.017471393777808885,0.0169946974834138,0.014577645849861081,0.01699469748341384,0.019019769731217193,0.019494932722210145,0.021396837385439592,0.024143002167468428,0.024419496161224744,0.024963564987648488,0.02653333733929732,0.030486977340176184,0.02520983854416793,0.025293458414810552,0.025422993223005733,0.025485896110924725,0.02548589611092475,0.025485896110924736,0.025602189418766685,0.02568336670816223,0.025701472515439038,0.025724705822114207,0.025760056020787462,0.025796035027750953,0.025827092378101612,0.025793773395518263,0.025751779193967293,0.026132031507665573,0.026321764904511453,0.026130203903818542,0.02597110318389412,0.02588054163345527,0.02580017005144932,0.025971103183894142,0.02597110318389413,0.02597110318389412,0.025971103183894118,0.02597110318389412,0.02597110318389413,0.025971103183894114,0.02597110318389414,0.02597110318389414,0.025971103183894142,-0.008659020873911575,0.00830064680374121,0.008597684475335972,0.03264545107038562,0.0068629466863467745,0.020387436276369537
线路序号52,0.08649583878237659,0.08659648270890219,0.08645312304178952,0.08624782298286672,0.08620566138731171,0.08643043640669199,0.08651701641415689,0.08573346348451587,0.08573346348451585,0.08573346348451585,0.08661132145081114,0.0866585414263595,0.08725623306555193,0.08739131665154544,0.08941240814958251,0.08653330987249729,0.08626287578555983,0.08797756432172261,0.08965150778375847,0.08488168801074095,0.08142051109852544,0.07746604513286122,0.07098398236440141,0.06231912689185043,0.07683903612556542,0.07930053324637235,0.07826546128719479,0.07921059724824034,0.08025301036083193,0.08484212362305854,0.08061890510130684,0.07815092500866476,0.1000100506522915,0.10960674583154813,0.11067376789622704,0.11037961586758566,0.1121070380749981,0.08538938440452594,-0.5128405777084247,-0.2987776603017936,-0.2722263638433764,-0.19862420733647046,0.07362720458763829,0.021102639321395045,0.0018179476731125424,-0.009704711804185412,-0.013877354891607397,-0.019555374320845007,-0.022187429649370444,-0.018934414498881467,-0.015015995875372421,-0.014051668075813425,-0.011370246388264211,-0.00936943020550577,-0.00844097047034233,-0.008959078146451143,-0.013137818353063326,-0.01243147133703745,0.0017974778043951466,0.0058154622277449405,0.006363428362697336,0.00509290282966255,0.006655502097514494,0.009172613130218832,0.01613902466942136,0.0,0.0023658106966167,0.01557149553473309,0.013932019331179529,0.026083476211415914,0.029209516549582218,0.0450598619262,0.029209516549582225,0.021303471649356316,0.019836591942480938,0.018379197075705067,0.01627486107294579,0.016251988092590187,0.016206979969954925,0.016077120468581153,0.01575005538899417,0.016186606976878883,0.01617968951862758,0.016168973744722447,0.016163770099970023,0.01616377009997003,0.01616377009997004,0.01615414972988671,0.01614743433429913,0.016145936530428076,0.01614401455389628,0.01614109020682884,0.01613811384156202,0.0161355446206006,0.01613830093520892,0.0161417749077682,0.016110318514870742,0.016094622809514184,0.016110469703496305,0.016123631319023453,0.016131123028105536,0.01613777177150642,0.01612363131902348,0.016123631319023463,0.01612363131902348,0.01612363131902347,0.01612363131902348,0.016123631319023474,0.016123631319023484,0.016123631319023463,0.016123631319023463,0.016123631319023467,0.08521538664620106,0.0781990349623095,0.07820721050998763,0.01557149553473309,0.0866585414263596,0.01915268274158415
线路序号53,0.08572355450753377,0.08582329982757286,0.0856812201574878,0.08547775313480538,0.08543596798206793,0.08565873608163221,0.08574454305331636,0.08496798613197554,0.08496798613197548,0.08496798613197548,0.08583800608071457,0.08588480444933838,0.08647715955603799,0.08661103703858514,0.08861408307681842,0.08576069103434991,0.0854926715374745,0.08719205035456429,0.08885104789283202,0.08412381579635933,0.08069354224943148,0.07677438401560358,0.07035019680757637,0.0617627061160303,0.07615297330301574,0.07859249277095831,0.07756666252570193,0.07850335977280959,0.0795364656254674,0.08408460466213835,0.07989909344861656,0.07745314889251598,0.09911710377146743,0.10862811417233785,0.10968560925429642,0.10939408358305361,0.11110608237789989,0.08462697918662836,-0.14814259635983762,-0.2961100026205275,-0.2697957713090605,-0.19685077691382336,0.07296981883239151,0.020914222898882583,0.0018017159974597526,-0.009618062591648047,-0.01375344993721804,-0.019380772764408888,-0.021989327598929638,-0.01876535722657002,-0.014881924483628016,-0.013926206753707945,-0.011268726331226133,-0.009285774578670896,-0.008365604662571413,-0.008879086377286401,-0.0130205164034824,-0.012320476057242472,0.0017814288954273324,0.005763538457854361,0.006306612038030391,0.005047430482969134,0.0065960779716438276,0.009090714798699018,0.015994926234872947,0.0,0.0023446873868254786,0.015432464324601538,0.013807626301436851,0.025850588030956842,0.028948717294675227,0.044657541730430336,0.028948717294675227,0.021113262081058494,0.019659479514423064,0.018215097101814834,0.016129549813365913,0.0161068810560492,0.016062274791651756,0.015933574750111673,0.015609429894449571,0.0160420837002996,0.0160352280050684,0.016024607907715996,0.01601945072407743,0.016019450724077438,0.016019450724077445,0.016009916250155576,0.016003260813457165,0.016001776382834954,0.015999871566807922,0.01599697332998215,0.015994023539405208,0.015991477257916668,0.015994208962573125,0.01599765191752027,0.015966476385273678,0.015950920820143513,0.015966626224000805,0.015979670325103598,0.015987095143926017,0.015993684523546537,0.015979670325103626,0.015979670325103612,0.01597967032510362,0.015979670325103612,0.01597967032510362,0.01597967032510362,0.015979670325103626,0.015979670325103612,0.015979670325103612,0.01597967032510361,0.084454534979717,0.07750082929300317,0.07750893184471985,0.015432464324601545,0.08588480444933844,0.018981676645677143
线路序号54,0.5526740505775529,0.5479876963467416,0.5546630537746168,0.5643423729325421,0.5661857855624074,0.5557194275871328,0.5516879415522129,0.5873210620122633,0.5873210620122632,0.5873210620122635,0.5484492916124074,0.5450980124566694,0.5250509792625219,0.5189477567759802,0.4468218747712491,0.536622844624969,0.5183209534200623,0.46924696661125187,0.421339094340473,0.42521550663091945,0.4280283904211657,0.4312421681320486,0.43651011303957765,0.3754314978902224,0.5062153545717495,0.5434316000530188,0.48943748017661387,0.49169598836328926,0.49418695119373895,0.6272168647490709,0.49506129763793694,0.4830050083479789,0.23791370592076388,0.013377858871410691,0.00743376344481135,0.009072405967819289,-0.0005506025741620847,-0.12587211481591318,0.0005236500709402418,0.0011367848353617883,0.0016271917079807192,0.0029866358107227486,0.011820836728553177,0.00954782522434587,0.008713276175734972,0.00925640754630918,0.011361715869209046,0.006880330296482449,0.006245452512798609,0.005329774042292653,0.004226793759081448,0.00395534891062025,0.0032005660411745154,0.0026373641447073786,0.0023760156569534886,0.0025218557537465603,0.0036981129379336877,0.003499286087962309,-0.0005059649742023124,-0.0016369716437336615,-0.0017912164809477887,-0.0014335812339514285,-0.0018734311705203665,-0.002581962878457161,-0.004542910727769494,0.0,-0.0006659427700048984,0.012141983547870655,0.03870763797673969,0.12000619165079462,0.1420416676447186,0.2537708416984172,0.1420416676447185,0.0842730643377163,0.0733073427284119,0.05885510692016735,0.0379874883872876,0.03714700972810419,0.03549316462454975,0.030721414817573216,0.018703251234024453,0.03474454919980319,0.03449036387084194,0.03409660760716912,0.03390539717912798,0.033905397179128036,0.03390539717912804,0.033551892055493734,0.03330513161625102,0.03325009409295167,0.03317947014131548,0.03307201360246248,0.03296264562986859,0.032868238370507015,0.03296952047586704,0.03309717326764559,0.031941292988198665,0.031364546749277106,0.031946848486927616,0.03243047837682321,0.03270576482862763,0.03295007610122738,0.03243047837682328,0.03243047837682323,0.03243047837682322,0.03243047837682323,0.032430478376823224,0.03243047837682322,0.032430478376823224,0.03243047837682323,0.03243047837682323,0.032430478376823224,0.5137606361885318,0.4857069114084622,0.4861660583337728,0.012141983547870652,0.5450980124566692,0.06652536670522591
线路序号55,0.08649583878237664,0.08659648270890281,0.0864531230417893,0.08624782298286673,0.08620566138731185,0.08643043640669201,0.0865170164141573,0.08573346348451573,0.08573346348451595,0.08573346348451595,0.08661132145081109,0.08665854142635941,0.0872562330655517,0.08739131665154515,0.08941240814958262,0.08653330987249705,0.08626287578556001,0.08797756432172253,0.08965150778375837,0.08488168801074096,0.08142051109852554,0.07746604513286136,0.07098398236440143,0.06231912689185037,0.07683903612556546,0.07930053324637251,0.07826546128719476,0.07921059724824032,0.08025301036083209,0.08484212362305861,0.0806189051013069,0.07815092500866487,0.10001005065229146,0.10960674583154811,0.11067376789622703,0.11037961586758566,0.11210703807499811,0.08538938440452588,0.4871594222915752,-0.2987776603017935,-0.2722263638433764,-0.19862420733647046,0.0736272045876383,0.02110263932139505,0.001817947673112544,-0.009704711804185428,-0.01387735489160739,-0.019555374320845007,-0.022187429649370448,-0.018934414498881464,-0.015015995875372404,-0.014051668075813427,-0.0113702463882642,-0.009369430205505772,-0.008440970470342327,-0.008959078146451142,-0.013137818353063326,-0.012431471337037458,0.0017974778043951462,0.0058154622277449405,0.006363428362697331,0.00509290282966255,0.006655502097514497,0.00917261313021883,0.016139024669421347,0.0,0.0023658106966166987,0.015571495534733085,0.013932019331179522,0.026083476211415924,0.0292095165495822,0.04505986192619999,0.029209516549582197,0.021303471649356337,0.019836591942480917,0.01837919707570505,0.01627486107294579,0.016251988092590174,0.016206979969954936,0.016077120468581146,0.015750055388994166,0.01618660697687888,0.016179689518627582,0.01616897374472245,0.016163770099970016,0.016163770099970037,0.016163770099970037,0.016154149729886703,0.01614743433429911,0.016145936530428062,0.016144014553896288,0.016141090206828843,0.016138113841562007,0.016135544620600607,0.016138300935208922,0.01614177490776821,0.016110318514870742,0.01609462280951418,0.016110469703496312,0.016123631319023467,0.016131123028105526,0.01613777177150642,0.016123631319023484,0.016123631319023467,0.016123631319023467,0.016123631319023467,0.016123631319023467,0.01612363131902348,0.01612363131902348,0.016123631319023467,0.016123631319023467,0.016123631319023467,0.08521538664620085,0.07819903496230954,0.07820721050998758,0.015571495534733101,0.08665854142635941,0.01915268274158416
线路序号56,0.08594532034920538,0.08604532370923096,0.08590287648068647,0.08569888309117506,0.08565698984073253,0.08588033423878767,0.08596636319211252,0.08518779732701977,0.08518779732701913,0.08518779732701942,0.08606006800727875,0.08610698744274019,0.08670087496523325,0.08683509878727559,0.08884332668238719,0.0859825529477859,0.08571384008757922,0.08741761517796699,0.08908090452363278,0.08434144313253181,0.08090229550770694,0.07697299845696515,0.07053219195110974,0.06192248552070415,0.07634998016206804,0.07879581063859165,0.07776732658238357,0.07870644705441002,0.07974222553993128,0.08430213055956119,0.08010579147705486,0.07765351929074471,0.09937351856980603,0.10890913384431726,0.10996936465379269,0.10967708480901825,0.1113935125248986,0.08484590820065785,0.1691848354118023,0.20216950555008234,-0.6386420799915352,-0.19736002759150187,0.07315859090773232,0.020968327751052087,0.001806377015856905,-0.009642944408065254,-0.013789029952754458,-0.01943091059885865,-0.02204621373449394,-0.018813902988158236,-0.014920423849732993,-0.013962233689125754,-0.011297878395600598,-0.009309796769850921,-0.00838724638484651,-0.008902056470804394,-0.013054200328464329,-0.012352348985964628,0.0017860374313267353,0.00577844866502501,0.006322927170256817,0.00506048812711099,0.006613141948884579,0.009114232372489693,0.016036304923604763,0.0,0.0023507530659119705,0.015472387930892393,0.013843346470599425,0.02591746320249312,0.029023607290698483,0.04477307027314793,0.029023607290698472,0.021167881845284797,0.019710338360003937,0.018262219346839775,0.016171276771734546,0.01614854937060542,0.016103827710319162,0.0159747947232637,0.015649811308617964,0.016083584384847714,0.016076710954012443,0.016066063382591332,0.01606089285737848,0.01606089285737848,0.016060892857378488,0.016051333717883122,0.016044661063647124,0.016043172792820123,0.01604126304905613,0.01603835731452525,0.0160353998928743,0.016032847024185063,0.01603558579572981,0.01603903765756146,0.016007781474574392,0.01599218566737758,0.01600793170093257,0.016021009546973695,0.016028453573716323,0.016035059999985522,0.016021009546973743,0.016021009546973723,0.01602100954697372,0.01602100954697372,0.01602100954697372,0.01602100954697372,0.01602100954697372,0.016021009546973723,0.016021009546973723,0.016021009546973736,0.08467301788258279,0.07770132303987537,0.07770944655279921,0.015472387930892392,0.08610698744274019,0.01903078202309467
线路序号57,0.08627407294070476,0.08637445882724429,0.08623146671859049,0.0860266930264967,0.08598463952864756,0.08620883824953704,0.08629519627536113,0.08551365228947232,0.08551365228947215,0.0855136522894723,0.08638925952424661,0.08643635843295792,0.08703251765635678,0.08716725490285546,0.08918316454401384,0.08631144795906143,0.08604170723545511,0.08775199949831985,0.08942165115295803,0.08466406067456873,0.08121175784025006,0.0772674306914999,0.07080198722086807,0.06215934748717672,0.07664202926651299,0.07909721537873922,0.07806479723051299,0.0790075099666399,0.08004725044636815,0.0846245977256359,0.08041220707286856,0.0779505546104361,0.09975363585395282,0.10932572615956876,0.11039001249673074,0.11009661464162102,0.11181960792799929,0.08517045539049645,0.16983199051993497,0.20294283152759643,0.0966199448390983,-0.1981149566587918,0.07343843251229742,0.021048534469225517,0.0018132866547153792,-0.009679829987768231,-0.013841774876070996,-0.01950523648639526,-0.022130543513806184,-0.018885868737293258,-0.014977496509267454,-0.014015641140395631,-0.011341094323889762,-0.009345408014325754,-0.008419328748067232,-0.008936108052933146,-0.013104134428081398,-0.012399598408315306,0.001792869268495744,0.00580055202057429,0.006347113230470913,0.0050798451855207,0.006638438120273751,0.009149095556428172,0.01609764598068957,0.0,0.0023597450175302107,0.015531571928442262,0.013896299162016993,0.02601660103987965,0.029134626553559036,0.04494433338348235,0.029134626553559022,0.021248851885130118,0.019785733096900095,0.018332074830680133,0.016233134114577212,0.016210319778033954,0.016165427051287564,0.01603590049542917,0.015709673974825773,0.016145106292330735,0.016138206569683528,0.01612751826984712,0.01612232796666899,0.016122327966668997,0.016122327966668997,0.016112732262159157,0.016106034084109166,0.016104540120442927,0.016102623071648125,0.016099706222285733,0.016096737488092937,0.016094174854332205,0.016096924102052247,0.016100389167727006,0.016069013425570034,0.0160533579622801,0.01606916422656454,0.016082292097153363,0.016089764598315237,0.01609639629506742,0.016082292097153394,0.01608229209715338,0.016082292097153377,0.016082292097153377,0.016082292097153377,0.016082292097153377,0.016082292097153377,0.01608229209715338,0.01608229209715338,0.016082292097153388,0.08499690374333553,0.07799854121543755,0.0780066958019083,0.015531571928442262,0.086436358432958,0.019103577364166638
线路序号58,0.08594532034920492,0.08604532370923072,0.08590287648068619,0.0856988830911753,0.08565698984073214,0.08588033423878758,0.08596636319211264,0.08518779732701905,0.08518779732701907,0.08518779732701917,0.08606006800727885,0.08610698744273955,0.08670087496523282,0.08683509878727572,0.0888433266823872,0.08598255294778569,0.08571384008757907,0.08741761517796695,0.0890809045236326,0.08434144313253168,0.08090229550770692,0.07697299845696505,0.07053219195110975,0.06192248552070404,0.0763499801620679,0.07879581063859158,0.0777673265823837,0.07870644705440986,0.07974222553993125,0.08430213055956101,0.08010579147705464,0.07765351929074474,0.09937351856980599,0.10890913384431727,0.10996936465379274,0.1096770848090182,0.11139351252489857,0.08484590820065788,0.16918483541180243,0.20216950555008245,0.3613579200084648,-0.1973600275915019,0.07315859090773234,0.020968327751052097,0.0018063770158569077,-0.009642944408065244,-0.01378902995275444,-0.019430910598858635,-0.02204621373449391,-0.018813902988158222,-0.014920423849732944,-0.013962233689125747,-0.011297878395600572,-0.00930979676985091,-0.008387246384846506,-0.008902056470804382,-0.013054200328464317,-0.012352348985964618,0.001786037431326734,0.005778448665025016,0.006322927170256815,0.005060488127110983,0.0066131419488845745,0.009114232372489685,0.016036304923604736,0.0,0.0023507530659119674,0.015472387930892399,0.013843346470599385,0.025917463202493038,0.029023607290698427,0.0447730702731479,0.029023607290698406,0.021167881845284755,0.019710338360003892,0.018262219346839758,0.0161712767717345,0.01614854937060541,0.016103827710319117,0.015974794723263675,0.015649811308617936,0.016083584384847707,0.016076710954012443,0.0160660633825913,0.01606089285737847,0.016060892857378477,0.016060892857378477,0.01605133371788309,0.016044661063647124,0.016043172792820116,0.0160412630490561,0.016038357314525256,0.016035399892874284,0.01603284702418504,0.016035585795729775,0.01603903765756147,0.016007781474574396,0.01599218566737755,0.01600793170093255,0.016021009546973674,0.01602845357371632,0.0160350599999855,0.016021009546973705,0.016021009546973695,0.016021009546973688,0.016021009546973688,0.016021009546973688,0.016021009546973688,0.016021009546973688,0.016021009546973695,0.016021009546973695,0.016021009546973695,0.08467301788258236,0.07770132303987515,0.07770944655279922,0.015472387930892404,0.08610698744273966,0.019030782023094703
线路序号59,0.09496902425931616,0.09510489888445695,0.09491135574974746,0.09463346334345848,0.09457726942482483,0.0948807275921831,0.09499761518257299,0.09394494438044529,0.09394494438044529,0.09394494438044534,0.09511794224095514,0.09518868143609484,0.09594839155506625,0.09612962885372796,0.09872488693630815,0.09510637517624762,0.09492863707794447,0.09743154058701653,0.09987496916121964,0.0941557383191562,0.09000562978504319,0.08526404524076832,0.07749175717334852,0.06761621200708585,0.08399077561707372,0.08668524935071281,0.0857351639531484,0.08682716098265547,0.08803155068888376,0.09275134204948166,0.08845430041609634,0.08563221588722185,0.10896926095933222,0.1314007313666233,0.1268183084356357,0.12808157097336723,0.12066299979590338,0.09225116836884932,0.09797512726851217,0.08502591700523701,0.07466868059231803,0.04595765562837419,0.36569780575507566,-0.29226470432864743,-0.16668370252972103,-0.08253163415209994,-0.035354821586985996,-0.03544804682228149,-0.02286751158336172,-0.019514786062189482,-0.015476261335459986,-0.014482375271366102,-0.011718763511513202,-0.009656618956760576,-0.008699700373397882,-0.009233688918807565,-0.013540514521802766,-0.012812516784971499,0.0018525735140306303,0.0059937158993688755,0.006558478115467633,0.005249008843777836,0.0068595044001556705,0.009453769107992489,0.016633712845716006,0.0,0.002438326762670252,0.015360032436124084,0.012336217008028233,0.026317565300611453,0.029880389014049737,0.04794541065965211,0.029880389014049734,0.020931464150510174,0.019278586548891797,0.017744200987368737,0.015528697932681806,0.015523213042706607,0.015512420194690896,0.015481280174186629,0.015402850693272078,0.015507534796122381,0.01550587600497115,0.015503306386147775,0.015502058563673666,0.015502058563673685,0.015502058563673681,0.015499751620258044,0.015498141283285563,0.015497782113238203,0.015497321227527297,0.015496619975584425,0.015495906249792628,0.015495290156302579,0.015495951114434347,0.01549678416535154,0.015489240992080015,0.0154854771967361,0.015489277246777214,0.015492433372998611,0.015494229868225852,0.015495824222151747,0.015492433372998634,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998618,0.015492433372998615,0.09372819830556871,0.08567545831436467,0.08568280670067638,0.015360032436124087,0.0951886814360949,0.018558548056118528
线路序号60,0.09496902425931648,0.09510489888445721,0.09491135574974754,0.0946334633434586,0.09457726942482482,0.09488072759218326,0.09499761518257285,0.09394494438044537,0.09394494438044529,0.0939449443804454,0.0951179422409551,0.09518868143609506,0.09594839155506646,0.09612962885372808,0.09872488693630835,0.09510637517624776,0.09492863707794454,0.09743154058701667,0.09987496916121966,0.09415573831915625,0.09000562978504321,0.0852640452407682,0.07749175717334852,0.06761621200708591,0.0839907756170738,0.0866852493507128,0.08573516395314847,0.0868271609826556,0.08803155068888381,0.09275134204948171,0.08845430041609643,0.08563221588722188,0.10896926095933229,0.1314007313666233,0.1268183084356357,0.12808157097336728,0.12066299979590338,0.09225116836884938,0.0979751272685122,0.08502591700523703,0.07466868059231804,0.045957655628374214,-0.6343021942449247,-0.2922647043286476,-0.16668370252972114,-0.08253163415209996,-0.035354821586986,-0.035448046822281504,-0.022867511583361727,-0.01951478606218949,-0.015476261335459986,-0.01448237527136611,-0.011718763511513205,-0.009656618956760576,-0.008699700373397888,-0.009233688918807569,-0.013540514521802771,-0.0128125167849715,0.0018525735140306311,0.005993715899368878,0.0065584781154676385,0.005249008843777836,0.006859504400155673,0.009453769107992494,0.01663371284571602,0.0,0.0024383267626702527,0.015360032436124096,0.01233621700802825,0.026317565300611506,0.02988038901404977,0.047945410659652146,0.029880389014049758,0.0209314641505102,0.019278586548891825,0.017744200987368747,0.015528697932681816,0.015523213042706615,0.015512420194690915,0.015481280174186639,0.01540285069327209,0.015507534796122404,0.015505876004971162,0.015503306386147778,0.015502058563673676,0.015502058563673692,0.01550205856367369,0.015499751620258049,0.015498141283285579,0.015497782113238219,0.015497321227527304,0.01549661997558443,0.01549590624979264,0.01549529015630259,0.015495951114434364,0.015496784165351551,0.015489240992080017,0.015485477196736111,0.015489277246777226,0.015492433372998616,0.015494229868225858,0.015495824222151764,0.01549243337299864,0.01549243337299863,0.015492433372998634,0.015492433372998637,0.015492433372998634,0.015492433372998623,0.015492433372998627,0.01549243337299863,0.01549243337299863,0.015492433372998628,0.09372819830556885,0.08567545831436475,0.08568280670067646,0.0153600324361241,0.09518868143609498,0.018558548056118528
线路序号61,0.09496902425931646,0.09510489888445721,0.09491135574974774,0.09463346334345872,0.09457726942482483,0.09488072759218319,0.094997615182573,0.09394494438044547,0.09394494438044532,0.09394494438044547,0.09511794224095518,0.09518868143609492,0.09594839155506657,0.09612962885372833,0.09872488693630832,0.09510637517624744,0.09492863707794448,0.09743154058701661,0.09987496916121974,0.09415573831915612,0.09000562978504338,0.08526404524076836,0.07749175717334852,0.06761621200708585,0.08399077561707366,0.08668524935071287,0.08573516395314836,0.08682716098265546,0.08803155068888376,0.09275134204948175,0.08845430041609632,0.08563221588722178,0.10896926095933232,0.13140073136662334,0.1268183084356357,0.12808157097336723,0.12066299979590346,0.09225116836884938,0.09797512726851217,0.08502591700523704,0.07466868059231806,0.045957655628374214,0.36569780575507554,0.7077352956713524,-0.16668370252972103,-0.08253163415210002,-0.035354821586985996,-0.035448046822281504,-0.022867511583361737,-0.01951478606218952,-0.015476261335460003,-0.014482375271366095,-0.011718763511513205,-0.00965661895676059,-0.008699700373397895,-0.009233688918807574,-0.013540514521802776,-0.012812516784971495,0.0018525735140306316,0.00599371589936888,0.006558478115467635,0.005249008843777839,0.006859504400155674,0.009453769107992501,0.016633712845716023,0.0,0.002438326762670254,0.015360032436124106,0.012336217008028246,0.02631756530061149,0.029880389014049793,0.047945410659652216,0.029880389014049748,0.020931464150510174,0.019278586548891807,0.017744200987368765,0.015528697932681827,0.01552321304270662,0.015512420194690915,0.015481280174186643,0.015402850693272081,0.015507534796122385,0.01550587600497116,0.01550330638614779,0.015502058563673687,0.015502058563673699,0.015502058563673694,0.015499751620258063,0.015498141283285579,0.015497782113238242,0.015497321227527314,0.015496619975584455,0.01549590624979263,0.015495290156302582,0.015495951114434366,0.015496784165351557,0.015489240992080046,0.015485477196736116,0.015489277246777223,0.015492433372998611,0.015494229868225868,0.015495824222151762,0.01549243337299865,0.015492433372998634,0.015492433372998628,0.015492433372998634,0.015492433372998628,0.015492433372998637,0.015492433372998637,0.015492433372998634,0.015492433372998634,0.015492433372998628,0.09372819830556882,0.0856754583143647,0.08568280670067642,0.015360032436124103,0.09518868143609492,0.018558548056118535
